"activity_subset","percentile","value","strategy","strategyLabel","strategyGroup","strategyType"
NA,0.31,10.1768870887187,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.32,10.5328869045761,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.33,10.8710532257795,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.34,11.2399199569316,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.35,11.6014627067096,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.36,11.9653215867663,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.37,12.3275444922722,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.38,12.7151789793893,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.39,13.0929086871219,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.4,13.471707187429,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.41,13.8366724119879,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.42,14.2168469848338,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.43,14.5948728685421,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.44,15.0023860489139,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.45,15.3971458999411,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.46,15.7972180384858,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.47,16.1926927422422,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.48,16.6054267250973,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.49,17.0078185723988,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.5,17.407233337555,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.51,17.8188644905518,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.52,18.2276185602211,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.53,18.6577064954956,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.54,19.077665058662,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.55,19.4938507202439,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.56,19.8963106903594,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.57,20.3060877948688,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.58,20.7147339655627,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.59,21.1225696207778,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.6,21.4953694354395,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.61,21.8881458180583,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.62,22.2839949786693,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.63,22.6521983905559,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.64,23.0169716252944,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.65,23.4163545067159,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.66,23.7938448078507,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.67,24.2023035781077,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.68,24.6156986671962,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.69,25.0303378456656,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.7,25.4727977785023,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.71,25.9058723090247,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.72,26.3653041544064,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.73,26.8434831944206,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.74,27.3195634914717,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.75,27.8522167416977,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.76,28.3943979255753,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.77,29.0015092813609,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.78,29.6556734080271,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.79,30.3519680083269,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.8,31.1456282034411,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.81,31.9919700008087,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.82,32.8855655044599,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.83,33.9074793909941,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.84,35.0445890677562,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.85,36.3045227485713,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.86,37.6415345792276,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.87,39.0543909971831,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.88,40.5168147381869,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.89,42.1527796498279,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.9,44.0105067487288,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.91,46.0362461236965,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.92,48.2835096841699,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.93,50.7358322002651,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.94,53.4938880122135,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.95,56.7007465123475,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.96,60.5317381307845,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.97,65.1779804996759,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.98,71.4981783875687,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.99,80.8598579867715,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,1,99.9344416939272,"frequent_attender-child_walk-in","Frequent attenders (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0,0.000522896560051667,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.01,0.31207598769002,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.02,0.584927707472368,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.03,0.830879516030086,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.04,1.03486046529941,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.05,1.2274978440894,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.06,1.41484005342325,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.07,1.58101414468088,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.08,1.74886575395319,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.09,1.91588137285244,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.1,2.07153415442903,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.11,2.21835392471479,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.12,2.36891566758945,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.13,2.51218789869541,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.14,2.65809310162813,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.15,2.79830657203706,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.16,2.94526257525713,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.17,3.08416251713912,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.18,3.23526760019082,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.19,3.38877144880978,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.2,3.53797411145856,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.21,3.69177180442028,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.22,3.84743424835391,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.23,4.0129552598689,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.24,4.1762961838182,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.25,4.34750422907849,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.26,4.52449869987999,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.27,4.70433190672872,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.28,4.88634588408893,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.29,5.06970252625834,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.3,5.27154511510742,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.31,5.48125884039272,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.32,5.68942315097076,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.33,5.8972745551287,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.34,6.12723691407033,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.35,6.36071057949307,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.36,6.58790688115451,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.37,6.82575147497794,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.38,7.06118903899351,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.39,7.28541771486256,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.4,7.52131840749921,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.41,7.75387789183729,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.42,7.98982198685761,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.43,8.21610999811784,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.44,8.44414421709974,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.45,8.68324675664286,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.46,8.92602774583105,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.47,9.1625477323191,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.48,9.42137377598422,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.49,9.66742993600489,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.5,9.92728931352551,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.51,10.1866843100686,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.52,10.4577647537372,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.53,10.7487866836227,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.54,11.0458510104202,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.55,11.3497930972951,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.56,11.6721328785835,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.57,12.0022906114094,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.58,12.3987917720958,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.59,12.8056922659632,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.6,13.2302005314969,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.61,13.6909642947474,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.62,14.1376970485078,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.63,14.6873333425586,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.64,15.2487983385662,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.65,15.7974900752208,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.66,16.3711494073398,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.67,16.981321528291,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.68,17.6057006243003,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.69,18.2482955841597,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.7,18.9374560267475,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.71,19.6032148857761,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.72,20.3304108531718,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.73,21.0528167402828,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.74,21.7944612436071,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.75,22.5989067201102,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.76,23.444818962227,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.77,24.4022771070447,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.78,25.3899547919047,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.79,26.5228605961707,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.8,27.8070296705674,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.81,29.2154405340401,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.82,31.0242402236358,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.83,32.9783050534219,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.84,35.4639194898224,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.85,38.1360528186688,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.86,40.9366081475655,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.87,43.8969685748022,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.88,46.7630760994678,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.89,49.5499527514156,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.9,52.356480329535,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.91,55.4043628644829,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.92,58.6672024109484,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.93,61.9862081803143,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.94,65.3414304431444,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.95,69.0595433186843,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.96,73.1070772200212,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.97,77.5897415105236,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.98,82.9504979575884,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0.99,89.8227013051389,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,1,99.9810714446973,"intentional_self_harm","Intentional self-harm admission","Hospital activity ameanable to psychiatric liaison and community psychiatry","inpatient admission avoidance"
NA,0,0.000118823594058348,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.01,0.583092219768936,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.02,1.06066169842642,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.03,1.5150443015988,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.04,1.95173093161455,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.05,2.37625629169559,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.06,2.7894083028408,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.07,3.16682056778534,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.08,3.52936177591217,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.09,3.86325316619581,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.1,4.19480728126518,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.11,4.52993715435511,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.12,4.83775877582057,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.13,5.16312499743907,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.14,5.4947064324624,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.15,5.81978183842321,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.16,6.12443025751288,"left_before_treatment-adult_ambulance","Patients who leave before being seen (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
